instance	class	precision	recall	predicted class size	real class size
species	Roseomonas vinacea	1.00	1.00	6344653	6344653
species	Rhizobium sp. DCP1	1.00	1.00	6316279	6316279
species	Prosthecobacter debontii	1.00	1.00	6284142	6284142
species	uncultured Herbaspirillum sp.	1.00	1.00	6135680	6135680
species	Chitinophaga skermanii	1.00	1.00	6110985	6110985
species	Pedobacter cryoconitis	1.00	1.00	6073581	6073581
species	Desulfopila aestuarii	1.00	1.00	6064646	6064646
species	Dyadobacter crusticola	1.00	1.00	6064551	6064551
species	Bacillus sp. M5-3	1.00	1.00	5984486	5984486
species	Mucilaginibacter oryzae	1.00	1.00	5936951	5936951
species	Arcicella aurantiaca	1.00	1.00	5919827	5919827
species	uncultured Pseudomonas sp.	1.00	1.00	5864153	5864153
species	Sphingobacterium multivorum	1.00	1.00	5863185	5863185
species	Prosthecobacter fusiformis	1.00	1.00	5825138	5825138
species	Anaerovibrio lipolyticus	1.00	1.00	5824876	5824876
species	Prauserella flava	1.00	1.00	5643643	5643643
species	Prauserella salsuginis	1.00	1.00	5643120	5643120
species	Prauserella aidingensis	1.00	1.00	5641612	5641612
species	Prauserella alba	1.00	1.00	5615200	5615200
species	Desulfitobacterium chlororespirans	1.00	1.00	5600379	5600379
species	Desulfosporosinus lacus	1.00	1.00	5549747	5549747
species	Stackebrandtia albiflava	1.00	1.00	5546185	5546185
species	Methylobacterium komagatae	1.00	1.00	5496576	5496576
species	Vibrio porteresiae	1.00	1.00	5418821	5418821
species	[Clostridium] xylanovorans	1.00	1.00	5414567	5414567
species	Promicromonospora thailandica	1.00	1.00	5380322	5380322
species	Bosea thiooxidans	1.00	1.00	5368281	5368281
species	Roseomonas rosea	1.00	1.00	5341403	5341403
species	Arenibacter troitsensis	1.00	1.00	5277401	5277401
species	Yonghaparkia alkaliphila	1.00	1.00	5244373	5244373
species	Kaistia soli	1.00	1.00	5236188	5236188
species	Arenibacter echinorum	1.00	1.00	5188649	5188649
